id,map_id,address,descriptio,pic,link,icon,lat,lng,anim,title,infoopen,category,approved,retina,type,did,sticky,other_data,layergroup,Custom Field: geo_shape,prop_id,Custom Field: addresspt1,Custom Field: addressp_1,asset_clas,asset_type,objectid,,addresspt_,asset_subt,model_desc,mcc_id,roadseg_id,,model_no
1253543,21,"-37.81178098838014, 144.9561942988128",Sign - Public Transport 1 Panel Bus Stop Type 8,,,,-37.81178099,144.9561942988128,,,,2,1,0,,,,,,"{""coordinates"": [144.9561942988128, -37.81178098838014], ""type"": ""Point""}",0,40.68803565,348,Signage,Sign - Public Transport,7339,,110759,,Sign - Public Transport 1 Panel,1253543,20028,,P.16
1253269,21,"-37.83405494639031, 144.98241640093377",Sign - Public Transport 1 Panel Bus Stop Type 8,,,,-37.83405495,144.98241640093377,,,,2,1,0,,,,,,"{""coordinates"": [144.98241640093377, -37.83405494639031], ""type"": ""Point""}",0,3.29817904,15,Signage,Sign - Public Transport,7851,,111292,,Sign - Public Transport 1 Panel,1253269,22227,,P.16
1235581,21,"-37.79729882559638, 144.92232895104533",Sign - Public Transport 1 Panel Bus Stop Type 12,,,,-37.79729883,144.92232895104533,,,,2,1,0,,,,,,"{""coordinates"": [144.92232895104533, -37.79729882559638], ""type"": ""Point""}",0,20.8487637,32,Signage,Sign - Public Transport,8099,,517639,,Sign - Public Transport 1 Panel,1235581,21844,,P.16
1248450,21,"-37.80570689100192, 144.9560804373352",Sign - Public Transport 1 Panel Bus Stop Type 8,,,,-37.80570689,144.9560804373352,,,,2,1,0,,,,,,"{""coordinates"": [144.9560804373352, -37.80570689100192], ""type"": ""Point""}",0,17.476656,336,Signage,Sign - Public Transport,9652,,533963,,Sign - Public Transport 1 Panel,1248450,20937,,P.16
1574992,21,"-37.79509600016651, 144.9365369758595",Sign - Public Transport 1 Panel Bus Stop Type 5,,,,-37.795096,144.9365369758595,,,,2,1,0,,,,,,"{""coordinates"": [144.9365369758595, -37.79509600016651], ""type"": ""Point""}",0,12.01896372,5,Signage,Sign - Public Transport,10200,,617411,,Sign - Public Transport 1 Panel,1574992,21319,,P.16
1245077,21,"-37.82376089286155, 144.92141534380514",Sign - Public Transport 1 Panel Bus Stop Type 3,,,,-37.82376089,144.92141534380514,,,,2,1,0,,,,,,"{""coordinates"": [144.92141534380514, -37.82376089286155], ""type"": ""Point""}",0,0,0,Signage,Sign - Public Transport,11191,,0,,Sign - Public Transport 1 Panel,1245077,22159,,P.16
1257044,21,"-37.809816573755754, 144.9499300369178",Sign - Public Transport 1 Panel Bus Stop Type 13,,,,-37.80981657,144.9499300369178,,,,2,1,0,,,,,,"{""coordinates"": [144.9499300369178, -37.809816573755754], ""type"": ""Point""}",0,3.21489549,7,Signage,Sign - Public Transport,13146,,108946,,Sign - Public Transport 1 Panel,1257044,21417,,P.16
1370845,21,"-37.79897960292701, 144.96712273999506",Sign - Public Transport 1 Panel Bus Stop Type 12,,,,-37.7989796,144.96712273999506,,,,2,1,0,,,,,,"{""coordinates"": [144.96712273999506, -37.79897960292701], ""type"": ""Point""}",0,8.32735258,130,Signage,Sign - Public Transport,14049,,106140,,Sign - Public Transport 1 Panel,1370845,20532,,P.16
1270274,21,"-37.79961584739574, 144.91827834668223",Sign - Public Transport 1 Panel Bus Stop Type 12,,,,-37.79961585,144.91827834668223,,,,2,1,0,,,,,,"{""coordinates"": [144.91827834668223, -37.79961584739574], ""type"": ""Point""}",0,17.52910793,229,Signage,Sign - Public Transport,14275,,105222,,Sign - Public Transport 1 Panel,1270274,21843,,P.16
1239405,21,"-37.82475002978367, 144.97082237553545",Sign - Public Transport 1 Panel Bus Stop Type 8,,,,-37.82475003,144.97082237553545,,,,2,1,0,,,,,,"{""coordinates"": [144.97082237553545, -37.82475002978367], ""type"": ""Point""}",0,33.41957061,206,Signage,Sign - Public Transport,14828,,540076,,Sign - Public Transport 1 Panel,1239405,22466,,P.16
1234285,21,"-37.79047682105318, 144.9434649962317",Sign - Public Transport 1 Panel Bus Stop Type 8,,,,-37.79047682,144.9434649962317,,,,2,1,0,,,,,,"{""coordinates"": [144.9434649962317, -37.79047682105318], ""type"": ""Point""}",0,26.51849472,231,Signage,Sign - Public Transport,15288,,103889,,Sign - Public Transport 1 Panel,1234285,22425,,P.16
1247685,21,"-37.79525280570435, 144.9752954554172",Sign - Public Transport 1 Panel Bus Stop Type 8,,,,-37.79525281,144.9752954554172,,,,2,1,0,,,,,,"{""coordinates"": [144.9752954554172, -37.79525280570435], ""type"": ""Point""}",0,14.87211663,189,Signage,Sign - Public Transport,18998,,517620,,Sign - Public Transport 1 Panel,1247685,20884,,P.16
1253832,21,"-37.81383789887729, 144.95159824560972",Sign - Public Transport 1 Panel Bus Stop Type 11,,,,-37.8138379,144.95159824560972,,,,2,1,0,,,,,,"{""coordinates"": [144.95159824560972, -37.81383789887729], ""type"": ""Point""}",0,29.41202858,0,Signage,Sign - Public Transport,20094,,625441,,Sign - Public Transport 1 Panel,1253832,20032,,P.16
1235383,21,"-37.79491046373402, 144.93370075319825",Sign - Public Transport 1 Panel Bus Stop Type 12,,,,-37.79491046,144.93370075319825,,,,2,1,0,,,,,,"{""coordinates"": [144.93370075319825, -37.79491046373402], ""type"": ""Point""}",0,5.02859831,306,Signage,Sign - Public Transport,22853,,106306,,Sign - Public Transport 1 Panel,1235383,21268,,P.16
1238699,21,"-37.807098946090186, 144.95582136066648",Sign - Public Transport 1 Panel Bus Stop Type 8,,,,-37.80709895,144.95582136066648,,,,2,1,0,,,,,,"{""coordinates"": [144.95582136066648, -37.807098946090186], ""type"": ""Point""}",0,20.249339,349,Signage,Sign - Public Transport,22969,,528064,,Sign - Public Transport 1 Panel,1238699,22659,,P.16
1252992,21,"-37.805930935910226, 144.95622134831407",Sign - Public Transport 1 Panel Bus Stop Type 8,,,,-37.80593094,144.95622134831407,,,,2,1,0,,,,,,"{""coordinates"": [144.95622134831407, -37.805930935910226], ""type"": ""Point""}",0,16.62010184,305,Signage,Sign - Public Transport,23110,,533712,,Sign - Public Transport 1 Panel,1252992,22673,,P.16
1558506,21,"-37.79371580698226, 144.97101530838722",Sign - Public Transport 1 Panel Bus Stop Type 1,,,,-37.79371581,144.97101530838722,,,,2,1,0,,,,,,"{""coordinates"": [144.97101530838722, -37.79371580698226], ""type"": ""Point""}",0,27.45809261,341,Signage,Sign - Public Transport,24087,,533653,,Sign - Public Transport 1 Panel,1558506,20639,,P.16
1250974,21,"-37.80265362097663, 144.9457021570429",Sign - Public Transport 1 Panel Bus Stop Type 8,,,,-37.80265362,144.9457021570429,,,,2,1,0,,,,,,"{""coordinates"": [144.9457021570429, -37.80265362097663], ""type"": ""Point""}",0,14.06489762,297,Signage,Sign - Public Transport,28452,,107942,,Sign - Public Transport 1 Panel,1250974,21015,,P.16
1370842,21,"-37.7929305017464, 144.96772679755713",Sign - Public Transport 1 Panel Bus Stop Type 12,,,,-37.7929305,144.96772679755713,,,,2,1,0,,,,,,"{""coordinates"": [144.96772679755713, -37.7929305017464], ""type"": ""Point""}",0,51.96336041,303,Signage,Sign - Public Transport,28943,,106169,,Sign - Public Transport 1 Panel,1370842,20773,,P.16
1251207,21,"-37.80282843793904, 144.9479395483275",Sign - Public Transport 1 Panel Bus Stop Type 8,,,,-37.80282844,144.9479395483275,,,,2,1,0,,,,,,"{""coordinates"": [144.9479395483275, -37.80282843793904], ""type"": ""Point""}",0,13.53262428,123,Signage,Sign - Public Transport,29192,,107985,,Sign - Public Transport 1 Panel,1251207,21015,,P.16
1567474,21,"-37.79943557392906, 144.95572044672738",Sign - Public Transport 1 Panel Bus Stop Type 8,,,,-37.79943557,144.95572044672738,,,,2,1,0,,,,,,"{""coordinates"": [144.95572044672738, -37.79943557392906], ""type"": ""Point""}",0,91.2385968,236,Signage,Sign - Public Transport,31009,,103813,,Sign - Public Transport 1 Panel,1567474,21552,,P.16
1232893,21,"-37.823481893825324, 144.9606983135566",Sign - Public Transport 1 Panel Bus Stop Type 8,,,,-37.82348189,144.9606983135566,,,,2,1,0,,,,,,"{""coordinates"": [144.9606983135566, -37.823481893825324], ""type"": ""Point""}",0,31.49553995,294,Signage,Sign - Public Transport,31900,,539457,,Sign - Public Transport 1 Panel,1232893,22057,,P.16
1251350,21,"-37.80241749595982, 144.94561852036114",Sign - Public Transport 1 Panel Bus Stop Type 8,,,,-37.8024175,144.94561852036114,,,,2,1,0,,,,,,"{""coordinates"": [144.94561852036114, -37.80241749595982], ""type"": ""Point""}",0,20.59051418,53,Signage,Sign - Public Transport,33927,,100121,,Sign - Public Transport 1 Panel,1251350,22678,,P.16
1252676,21,"-37.810484001081136, 144.9563024207091",Sign - Public Transport 1 Panel Bus Stop Type 11,,,,-37.810484,144.9563024207091,,,,2,1,0,,,,,,"{""coordinates"": [144.9563024207091, -37.810484001081136], ""type"": ""Point""}",0,38.3846679,150,Signage,Sign - Public Transport,35006,,567737,,Sign - Public Transport 1 Panel,1252676,22653,,P.16
1574991,21,"-37.79509600016651, 144.9365369758595",Sign - Public Transport 1 Panel Bus Stop Type 4,,,,-37.795096,144.9365369758595,,,,2,1,0,,,,,,"{""coordinates"": [144.9365369758595, -37.79509600016651], ""type"": ""Point""}",0,12.01896372,5,Signage,Sign - Public Transport,35413,,617411,,Sign - Public Transport 1 Panel,1574991,21319,,P.16
1560835,21,"-37.81748417158973, 144.9532635809572",Sign - Public Transport 1 Panel Bus Stop Type 1,,,,-37.81748417,144.9532635809572,,,,2,1,0,,,,,,"{""coordinates"": [144.9532635809572, -37.81748417158973], ""type"": ""Point""}",0,32.97173638,353,Signage,Sign - Public Transport,35528,,531006,,Sign - Public Transport 1 Panel,1560835,20073,,P.16
1233409,21,"-37.79700526969341, 144.96762216850632",Sign - Public Transport 1 Panel Bus Stop Type 8,,,,-37.79700527,144.96762216850632,,,,2,1,0,,,,,,"{""coordinates"": [144.96762216850632, -37.79700526969341], ""type"": ""Point""}",0,14.17948582,32,Signage,Sign - Public Transport,38209,,106186,,Sign - Public Transport 1 Panel,1233409,20536,,P.16
1235255,21,"-37.80384165792465, 144.93239283833262",Sign - Public Transport 1 Panel Bus Stop Type 13,,,,-37.80384166,144.93239283833262,,,,2,1,0,,,,,,"{""coordinates"": [144.93239283833262, -37.80384165792465], ""type"": ""Point""}",0,76.81982435,357,Signage,Sign - Public Transport,355,,570648,,Sign - Public Transport 1 Panel,1235255,21673,,P.16
1248743,21,"-37.837547087144706, 144.98191138368836",Sign - Public Transport 1 Panel Bus Stop Type 8,,,,-37.83754709,144.98191138368836,,,,2,1,0,,,,,,"{""coordinates"": [144.98191138368836, -37.837547087144706], ""type"": ""Point""}",0,41.44116655,78,Signage,Sign - Public Transport,2922,,107419,,Sign - Public Transport 1 Panel,1248743,22245,,P.16
1235296,21,"-37.8019227781844, 144.91933001451295",Sign - Public Transport 1 Panel Bus Stop Type 13,,,,-37.80192278,144.91933001451295,,,,2,1,0,,,,,,"{""coordinates"": [144.91933001451295, -37.8019227781844], ""type"": ""Point""}",0,35.06624367,309,Signage,Sign - Public Transport,6407,,102993,,Sign - Public Transport 1 Panel,1235296,21680,,P.16
1250709,21,"-37.79643544425749, 144.95105741007433",Sign - Public Transport 1 Panel Bus Stop Type 8,,,,-37.79643544,144.95105741007433,,,,2,1,0,,,,,,"{""coordinates"": [144.95105741007433, -37.79643544425749], ""type"": ""Point""}",0,41.43510194,1,Signage,Sign - Public Transport,7621,,104198,,Sign - Public Transport 1 Panel,1250709,20921,,P.16
1235877,21,"-37.80147783382775, 144.91338439418467",Sign - Public Transport 1 Panel Bus Stop Type 11,,,,-37.80147783,144.91338439418467,,,,2,1,0,,,,,,"{""coordinates"": [144.91338439418467, -37.80147783382775], ""type"": ""Point""}",0,25.22880845,178,Signage,Sign - Public Transport,9717,,102985,,Sign - Public Transport 1 Panel,1235877,21683,,P.16
1249807,21,"-37.79632349721997, 144.94669442099848",Sign - Public Transport 1 Panel Bus Stop Type 8,,,,-37.7963235,144.94669442099848,,,,2,1,0,,,,,,"{""coordinates"": [144.94669442099848, -37.79632349721997], ""type"": ""Point""}",0,10.89268323,359,Signage,Sign - Public Transport,11027,,500200,,Sign - Public Transport 1 Panel,1249807,21232,,P.16
1233064,21,"-37.82168352630472, 144.96129766991564",Sign - Public Transport 1 Panel Bus Stop Type 3,,,,-37.82168353,144.96129766991564,,,,2,1,0,,,,,,"{""coordinates"": [144.96129766991564, -37.82168352630472], ""type"": ""Point""}",0,14.41924388,202,Signage,Sign - Public Transport,11296,,570575,,Sign - Public Transport 1 Panel,1233064,22563,,P.16
1239231,21,"-37.828445979568414, 144.96574937670476",Sign - Public Transport 1 Panel Bus Stop Type 8,,,,-37.82844598,144.96574937670476,,,,2,1,0,,,,,,"{""coordinates"": [144.96574937670476, -37.828445979568414], ""type"": ""Point""}",0,13.31943006,231,Signage,Sign - Public Transport,15159,,110625,,Sign - Public Transport 1 Panel,1239231,22118,,P.16
1253576,21,"-37.81313468607944, 144.9517210522907",Sign - Public Transport 1 Panel Bus Stop Type 8,,,,-37.81313469,144.9517210522907,,,,2,1,0,,,,,,"{""coordinates"": [144.9517210522907, -37.81313468607944], ""type"": ""Point""}",0,13.98277844,334,Signage,Sign - Public Transport,17843,,562944,,Sign - Public Transport 1 Panel,1253576,20030,,P.16
1234412,21,"-37.79779448884971, 144.94406544679455",Sign - Public Transport 1 Panel Bus Stop Type 12,,,,-37.79779449,144.94406544679455,,,,2,1,0,,,,,,"{""coordinates"": [144.94406544679455, -37.79779448884971], ""type"": ""Point""}",0,10.68317055,95,Signage,Sign - Public Transport,18489,,108727,,Sign - Public Transport 1 Panel,1234412,21214,,P.16
1248470,21,"-37.80139083296643, 144.95672641628454",Sign - Public Transport 1 Panel Bus Stop Type 8,,,,-37.80139083,144.95672641628454,,,,2,1,0,,,,,,"{""coordinates"": [144.95672641628454, -37.80139083296643], ""type"": ""Point""}",0,21.69632172,213,Signage,Sign - Public Transport,19093,,107520,,Sign - Public Transport 1 Panel,1248470,20594,,P.16
1255342,21,"-37.836019039493614, 144.9755123427878",Sign - Public Transport 1 Panel Bus Stop Type 8,,,,-37.83601904,144.9755123427878,,,,2,1,0,,,,,,"{""coordinates"": [144.9755123427878, -37.836019039493614], ""type"": ""Point""}",0,29.14203081,30,Signage,Sign - Public Transport,19695,,529564,,Sign - Public Transport 1 Panel,1255342,22470,,P.16
1248730,21,"-37.83597702837875, 144.98205678049507",Sign - Public Transport 1 Panel Bus Stop Type 8,,,,-37.83597703,144.98205678049507,,,,2,1,0,,,,,,"{""coordinates"": [144.98205678049507, -37.83597702837875], ""type"": ""Point""}",0,5.68280996,239,Signage,Sign - Public Transport,20985,,107374,,Sign - Public Transport 1 Panel,1248730,22730,,P.16
1239533,21,"-37.823554040273095, 144.96766430983428",Sign - Public Transport 1 Panel Bus Stop Type 8,,,,-37.82355404,144.96766430983428,,,,2,1,0,,,,,,"{""coordinates"": [144.96766430983428, -37.823554040273095], ""type"": ""Point""}",0,67.68289635,218,Signage,Sign - Public Transport,22281,,567779,,Sign - Public Transport 1 Panel,1239533,22080,,P.16
1577042,21,"-37.79443959174042, 144.9295031556217",Sign - Public Transport 1 Panel Bus Stop Type 1,,,,-37.79443959,144.9295031556217,,,,2,1,0,,,,,,"{""coordinates"": [144.9295031556217, -37.79443959174042], ""type"": ""Point""}",0,2.82667366,299,Signage,Sign - Public Transport,23024,,106320,,Sign - Public Transport 1 Panel,1577042,21693,,P.16
1254948,21,"-37.845617997463314, 144.98485133091194",Sign - Public Transport 1 Panel Bus Stop Type 8,,,,-37.845618,144.98485133091194,,,,2,1,0,,,,,,"{""coordinates"": [144.98485133091194, -37.845617997463314], ""type"": ""Point""}",0,19.56622421,267,Signage,Sign - Public Transport,23114,,645774,,Sign - Public Transport 1 Panel,1254948,22308,,P.16
1257292,21,"-37.82267609025617, 144.9360672354294",Sign - Public Transport 1 Panel Bus Stop Type 3,,,,-37.82267609,144.9360672354294,,,,2,1,0,,,,,,"{""coordinates"": [144.9360672354294, -37.82267609025617], ""type"": ""Point""}",627016,6.57193564,345,Signage,Sign - Public Transport,23554,,596486,,Sign - Public Transport 1 Panel,1257292,0,,P.16
1243923,21,"-37.78840737180099, 144.94100543358434",Sign - Public Transport 1 Panel Bus Stop Type 8,,,,-37.78840737,144.94100543358434,,,,2,1,0,,,,,,"{""coordinates"": [144.94100543358434, -37.78840737180099], ""type"": ""Point""}",0,34.55825279,22,Signage,Sign - Public Transport,24568,,101994,,Sign - Public Transport 1 Panel,1243923,22426,,P.16
1244907,21,"-37.82692534062149, 144.90290267710523",Sign - Public Transport 1 Panel Bus Stop Type 3,,,,-37.82692534,144.90290267710523,,,,2,1,0,,,,,,"{""coordinates"": [144.90290267710523, -37.82692534062149], ""type"": ""Point""}",0,43.26397154,226,Signage,Sign - Public Transport,29149,,580037,,Sign - Public Transport 1 Panel,1244907,22168,,P.16
1547409,21,"-37.797767642321304, 144.9741533290422",Sign - Public Transport 1 Panel Bus Stop Type 3,,,,-37.79776764,144.9741533290422,,,,2,1,0,,,,,,"{""coordinates"": [144.9741533290422, -37.797767642321304], ""type"": ""Point""}",0,29.23997683,241,Signage,Sign - Public Transport,29611,,103052,,Sign - Public Transport 1 Panel,1547409,20597,,P.16
1479412,21,"-37.8026621513541, 144.96975397673893",Sign - Public Transport 1 Panel Bus Stop Type 3,,,,-37.80266215,144.96975397673893,,,,2,1,0,,,,,,"{""coordinates"": [144.96975397673893, -37.8026621513541], ""type"": ""Point""}",0,46.16875812,120,Signage,Sign - Public Transport,30149,,528461,,Sign - Public Transport 1 Panel,1479412,20558,,P.16
1261560,21,"-37.82311374998954, 144.9370368413254",Sign - Public Transport 1 Panel Bus Stop Type 3,,,,-37.82311375,144.9370368413254,,,,2,1,0,,,,,,"{""coordinates"": [144.9370368413254, -37.82311374998954], ""type"": ""Point""}",0,30.2906768,88,Signage,Sign - Public Transport,32010,,637409,,Sign - Public Transport 1 Panel,1261560,22131,,P.16
1257172,21,"-37.80581892901135, 144.95574943791024",Sign - Public Transport 1 Panel Bus Stop Type 8,,,,-37.80581893,144.95574943791024,,,,2,1,0,,,,,,"{""coordinates"": [144.95574943791024, -37.80581892901135], ""type"": ""Point""}",0,13.61319889,118,Signage,Sign - Public Transport,33808,,109829,,Sign - Public Transport 1 Panel,1257172,20953,,P.16
1249773,21,"-37.795242474806884, 144.94679942011058",Sign - Public Transport 1 Panel Bus Stop Type 8,,,,-37.79524247,144.94679942011058,,,,2,1,0,,,,,,"{""coordinates"": [144.94679942011058, -37.795242474806884], ""type"": ""Point""}",0,18.06322576,225,Signage,Sign - Public Transport,34067,,100076,,Sign - Public Transport 1 Panel,1249773,21232,,P.16
1244488,21,"-37.77697303920087, 144.94970928774234",Sign - Public Transport 1 Panel Bus Stop Type 8,,,,-37.77697304,144.94970928774234,,,,2,1,0,,,,,,"{""coordinates"": [144.94970928774234, -37.77697303920087], ""type"": ""Point""}",0,36.15520837,163,Signage,Sign - Public Transport,35126,,639767,,Sign - Public Transport 1 Panel,1244488,30708,,P.16
1255102,21,"-37.83884804951157, 144.97654745650496",Sign - Public Transport 1 Panel Bus Stop Type 8,,,,-37.83884805,144.97654745650496,,,,2,1,0,,,,,,"{""coordinates"": [144.97654745650496, -37.83884804951157], ""type"": ""Point""}",0,63.68983374,311,Signage,Sign - Public Transport,35673,,545595,,Sign - Public Transport 1 Panel,1255102,22472,,P.16
1579927,21,"-37.79575422957359, 144.95827417192294",Sign - Public Transport 1 Panel Bus Stop Type 1,,,,-37.79575423,144.95827417192294,,,,2,1,0,,,,,,"{""coordinates"": [144.95827417192294, -37.79575422957359], ""type"": ""Point""}",0,53.11278613,158,Signage,Sign - Public Transport,35677,,108456,,Sign - Public Transport 1 Panel,1579927,22603,,P.16
1252885,21,"-37.812490976626215, 144.95370614040704",Sign - Public Transport 1 Panel Bus Stop Type 8,,,,-37.81249098,144.95370614040704,,,,2,1,0,,,,,,"{""coordinates"": [144.95370614040704, -37.812490976626215], ""type"": ""Point""}",0,16.14376437,99,Signage,Sign - Public Transport,36376,,602160,,Sign - Public Transport 1 Panel,1252885,20030,,P.16
1253512,21,"-37.809284824359445, 144.9519620478619",Sign - Public Transport 1 Panel Bus Stop Type 11,,,,-37.80928482,144.9519620478619,,,,2,1,0,,,,,,"{""coordinates"": [144.9519620478619, -37.809284824359445], ""type"": ""Point""}",0,7.60575447,69,Signage,Sign - Public Transport,36984,,546268,,Sign - Public Transport 1 Panel,1253512,21413,,P.16
1254921,21,"-37.84529099706835, 144.9822703144505",Sign - Public Transport 1 Panel Bus Stop Type 8,,,,-37.845291,144.9822703144505,,,,2,1,0,,,,,,"{""coordinates"": [144.9822703144505, -37.84529099706835], ""type"": ""Point""}",0,0,0,Signage,Sign - Public Transport,39976,,0,,Sign - Public Transport 1 Panel,1254921,22308,,P.16
1576502,21,"-37.8010481279157, 144.9534576515341",Sign - Public Transport 1 Panel Bus Stop Type 1,,,,-37.80104813,144.9534576515341,,,,2,1,0,,,,,,"{""coordinates"": [144.9534576515341, -37.8010481279157], ""type"": ""Point""}",0,24.9969919,38,Signage,Sign - Public Transport,40039,,110262,,Sign - Public Transport 1 Panel,1576502,21124,,P.16
1244875,21,"-37.82183999762308, 144.91339835942287",Sign - Public Transport 1 Panel Bus Stop Type 3,,,,-37.82184,144.91339835942287,,,,2,1,0,,,,,,"{""coordinates"": [144.91339835942287, -37.82183999762308], ""type"": ""Point""}",0,98.32660753,199,Signage,Sign - Public Transport,40048,,110506,,Sign - Public Transport 1 Panel,1244875,22162,,P.16
1479404,21,"-37.804610872159635, 144.9691537208721",Sign - Public Transport 1 Panel Bus Stop Type 3,,,,-37.80461087,144.9691537208721,,,,,1,,,,,,,"{""coordinates"": [144.9691537208721, -37.804610872159635], ""type"": ""Point""}",0,4.34256802,143,Signage,Sign - Public Transport,42881,,108156,,Sign - Public Transport 1 Panel,1479404,20556,,P.16
1239499,21,"-37.82359653225718, 144.96952122205516",Sign - Public Transport 1 Panel Bus Stop Type 11,,,,-37.82359653,144.96952122205516,,,,,1,,,,,,,"{""coordinates"": [144.96952122205516, -37.82359653225718], ""type"": ""Point""}",0,26.33672928,14,Signage,Sign - Public Transport,43889,,566451,,Sign - Public Transport 1 Panel,1239499,22080,,P.16
1235586,21,"-37.79624528473142, 144.9241544090541",Sign - Public Transport 1 Panel Bus Stop Type 12,,,,-37.79624528,144.9241544090541,,,,,1,,,,,,,"{""coordinates"": [144.9241544090541, -37.79624528473142], ""type"": ""Point""}",0,32.73621458,176,Signage,Sign - Public Transport,43934,,561739,,Sign - Public Transport 1 Panel,1235586,21844,,P.16
1238870,21,"-37.810346877102674, 144.96112338314163",Sign - Public Transport 1 Panel Bus Stop Type 8,,,,-37.81034688,144.96112338314163,,,,,1,,,,,,,"{""coordinates"": [144.96112338314163, -37.810346877102674], ""type"": ""Point""}",0,16.41454879,161,Signage,Sign - Public Transport,44287,,660997,,Sign - Public Transport 1 Panel,1238870,20024,,P.16
1247562,21,"-37.79755334862349, 144.97488727650415",Sign - Public Transport 1 Panel Bus Stop Type 8,,,,-37.79755335,144.97488727650415,,,,,1,,,,,,,"{""coordinates"": [144.97488727650415, -37.79755334862349], ""type"": ""Point""}",0,75.22761474,225,Signage,Sign - Public Transport,44401,,511049,,Sign - Public Transport 1 Panel,1247562,20880,,P.16
1236981,21,"-37.81624692265885, 144.9638133817537",Sign - Public Transport 1 Panel Bus Stop Type 8,,,,-37.81624692,144.9638133817537,,,,,1,,,,,,,"{""coordinates"": [144.9638133817537, -37.81624692265885], ""type"": ""Point""}",0,37.37639771,102,Signage,Sign - Public Transport,434,,511385,,Sign - Public Transport 1 Panel,1236981,20114,,P.16
1257495,21,"-37.84338100233517, 144.98539837705636",Sign - Public Transport 1 Panel Bus Stop Type 3,,,,-37.843381,144.98539837705636,,,,,1,,,,,,,"{""coordinates"": [144.98539837705636, -37.84338100233517], ""type"": ""Point""}",0,11.91171931,253,Signage,Sign - Public Transport,1388,,107788,,Sign - Public Transport 1 Panel,1257495,22755,,P.16
1236806,21,"-37.81746488575314, 144.95908336349078",Sign - Public Transport 1 Panel Bus Stop Type 8,,,,-37.81746489,144.95908336349078,,,,,1,,,,,,,"{""coordinates"": [144.95908336349078, -37.81746488575314], ""type"": ""Point""}",0,20.71634084,7,Signage,Sign - Public Transport,11488,,102122,,Sign - Public Transport 1 Panel,1236806,20182,,P.16
1575589,21,"-37.8000216853513, 144.9595076126765",Sign - Public Transport 1 Panel Bus Stop Type 1,,,,-37.80002169,144.9595076126765,,,,,1,,,,,,,"{""coordinates"": [144.9595076126765, -37.8000216853513], ""type"": ""Point""}",0,29.30671836,303,Signage,Sign - Public Transport,14552,,502495,,Sign - Public Transport 1 Panel,1575589,20850,,P.16
1239241,21,"-37.828198029316454, 144.96603931801874",Sign - Public Transport 1 Panel Bus Stop Type 8,,,,-37.82819803,144.96603931801874,,,,,1,,,,,,,"{""coordinates"": [144.96603931801874, -37.828198029316454], ""type"": ""Point""}",0,31.56914297,336,Signage,Sign - Public Transport,15748,,537103,,Sign - Public Transport 1 Panel,1239241,22767,,P.16
1247850,21,"-37.79412517227246, 144.96802316787404",Sign - Public Transport 1 Panel Bus Stop Type 8,,,,-37.79412517,144.96802316787404,,,,,1,,,,,,,"{""coordinates"": [144.96802316787404, -37.79412517227246], ""type"": ""Point""}",0,43.65971255,133,Signage,Sign - Public Transport,19137,,522611,,Sign - Public Transport 1 Panel,1247850,20538,,P.16
1269049,21,"-37.81138987793888, 144.95891148533326",Sign - Public Transport 1 Panel Bus Stop Type 13,,,,-37.81138988,144.95891148533326,,,,,1,,,,,,,"{""coordinates"": [144.95891148533326, -37.81138987793888], ""type"": ""Point""}",0,17.52279116,281,Signage,Sign - Public Transport,23932,,577287,,Sign - Public Transport 1 Panel,1269049,20177,,P.16
1240003,21,"-37.826139892274156, 144.96051538984986",Sign - Public Transport 1 Panel Bus Stop Type 8,,,,-37.82613989,144.96051538984986,,,,,1,,,,,,,"{""coordinates"": [144.96051538984986, -37.826139892274156], ""type"": ""Point""}",0,44.16355082,279,Signage,Sign - Public Transport,25172,,110636,,Sign - Public Transport 1 Panel,1240003,22043,,P.16
1245217,21,"-37.82093926515732, 144.9271057669481",Sign - Public Transport 1 Panel Bus Stop Type 3,,,,-37.82093927,144.9271057669481,,,,,1,,,,,,,"{""coordinates"": [144.9271057669481, -37.82093926515732], ""type"": ""Point""}",0,23.50606673,266,Signage,Sign - Public Transport,33197,,565798,,Sign - Public Transport 1 Panel,1245217,22158,,P.16
1252743,21,"-37.81105987177411, 144.95869339408225",Sign - Public Transport 1 Panel Bus Stop Type 8,,,,-37.81105987,144.95869339408225,,,,,1,,,,,,,"{""coordinates"": [144.95869339408225, -37.81105987177411], ""type"": ""Point""}",0,31.78757985,239,Signage,Sign - Public Transport,36816,,577288,,Sign - Public Transport 1 Panel,1252743,20026,,P.16
1255285,21,"-37.84536002766068, 144.982312412603",Sign - Public Transport 1 Panel Bus Stop Type 8,,,,-37.84536003,144.9823124,,,,,1,,,,,,,"{""coordinates"": [144.982312412603, -37.84536002766068], ""type"": ""Point""}",0,0,0,Signage,Sign - Public Transport,41418,,0,,Sign - Public Transport 1 Panel,1255285,22308,,P.16
1252370,21,"-37.779366174108, 144.9599419065271",Sign - Public Transport 1 Panel Bus Stop Type 8,,,,-37.77936617,144.9599419065271,,,,,1,,,,,,,"{""coordinates"": [144.9599419065271, -37.779366174108], ""type"": ""Point""}",0,20.52678048,180,Signage,Sign - Public Transport,42321,,108524,,Sign - Public Transport 1 Panel,1252370,22393,,P.16
