id,map_id,address,description,pic,link,icon,lat,lng,anim,title,infoopen,category,approved,retina,type,did,sticky,other_data,layergroup,Custom Field: GIS_ID,Custom Field: DESCRIPTION_BIKE,Custom Field: ASSET_CLASS,Custom Field: ASSET_TYPE,Custom Field: MODEL_NO,Custom Field: MODEL_DESCR,Custom Field: DIVISION,Custom Field: COMPANY,Custom Field: CONDITION_RATING,Custom Field: EVALUATION_DATE,Custom Field: EASTING,Custom Field: NORTHING,Custom Field: UploadDate
1785457,21,"-37.79608168559809, 144.96694018667753","Keppel Street between Lygon Street and Palmerston Street approximately 28m NE of 33 Keppel Street, Carlton, 3053",,,,-37.79608169,144.96694018667753,,,0,Bicycle Rails,1,1,,,,,,1785457,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,5.0,30/4/2021,321000.21,5814863.0,14/8/2021
1741011,21,"-37.79826425549677, 144.9687422167327","Drummond Street between Faraday Street and Elgin Street approximately 20m North of Masani's Italian Dining & Terrace, 313-315 Drummond Street, Carlton, 3053",,,,-37.79826426,144.9687422167327,,,0,Bicycle Rails,1,1,,,,,,1741011,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.89,30/4/2021,321164.15,5814624.26,14/8/2021
1723243,21,"-37.80212673153478, 144.96029752304028","Pelham Street between Leicester Street and Barry Street approximately 12m North of Telstra Carlton Exchange, 183 Pelham Street, Carlton, 3053",,,,-37.80212673,144.96029752304028,,,0,Bicycle Rails,1,1,,,,,,1723243,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.12,30/4/2021,320429.94,5814179.46,14/8/2021
1528515,21,"-37.80105329186723, 144.97329669969437","Carlton Street between Nicholson Street and Canning Street approximately 4m South of Annie Villa, 28 Carlton Street, Carlton, 3053",,,,-37.80105329,144.97329669969437,,,0,Bicycle Rails,1,1,,,,,,1528515,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.33,30/4/2021,321571.89,5814323.48,14/8/2021
1562043,21,"-37.79676433929926, 144.9740474102472","Intersection of Palmerston Street and Station Street approximately 5m North of Station Street Park, 27 Palmerston Street, Carlton, 3053",,,,-37.79676434,144.9740474102472,,,0,Bicycle Rails,1,1,,,,,,1562043,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,2.92,30/4/2021,321627.67,5814800.84,14/8/2021
1723241,21,"-37.80213175979474, 144.96034849394053","Pelham Street between Leicester Street and Barry Street approximately 12m North of Telstra Carlton Exchange, 183 Pelham Street, Carlton, 3053",,,,-37.80213176,144.96034849394053,,,0,Bicycle Rails,1,1,,,,,,1723241,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.12,30/4/2021,320434.44,5814179.0,14/8/2021
1575340,21,"-37.80087854471397, 144.97168928819005","Carlton Street between Canning Street and Rathdowne Street approximately 4m South of 70 Carlton Street, Carlton, 3053",,,,-37.80087854,144.97168928819005,,,0,Bicycle Rails,1,1,,,,,,1575340,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.33,30/4/2021,321429.94,5814339.8,14/8/2021
1073953,21,"-37.797071313959705, 144.96571115940245","Elgin Street between Cardigan Street and Swanston Street approximately 27m NW of Clyde Hotel, 377-389 Cardigan Street, Carlton, 3053",,,,-37.79707131,144.96571115940245,,,0,Bicycle Rails,1,1,,,,,,1073953,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.1,30/4/2021,320894.38,5814750.83,14/8/2021
1507867,21,"-37.80039155027807, 144.96687630172906","Lygon Street between Grattan Street and Faraday Street approximately 6m SE of Crystal Heart, Ground, 213 Lygon Street, Carlton, 3053",,,,-37.80039155,144.96687630172906,,,0,Bicycle Rails,1,1,,,,,,1507867,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.17,30/4/2021,321004.99,5814384.63,14/8/2021
1730879,21,"-37.802320085892006, 144.96654310926098","Lygon Street between Pelham Street and Argyle Place North approximately 25m West of Ground, 204 Lygon Street, Carlton, 3053",,,,-37.80232009,144.96654310926098,,,0,Bicycle Rails,1,1,,,,,,1730879,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.17,30/4/2021,320980.31,5814169.99,14/8/2021
1607088,21,"-37.79832770938688, 144.96483331724627","Faraday Street between Cardigan Street and Swanston Street approximately 8m SW of The Peter McPhee Centre, 272-278 Faraday Street, Carlton, 3053",,,,-37.79832771,144.96483331724627,,,0,Bicycle Rails,1,1,,,,,,1607088,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,2.52,30/4/2021,320820.12,5814609.73,14/8/2021
1617545,21,"-37.79979611390824, 144.958893601163","Intersection of Berkeley Street and Grattan Street approximately 55m North of Carpark University Of Melbourne, Carpark Melbourne University, 220 Berkeley Street, Carlton, 3053",,,,-37.79979611,144.9588936,,,0,Bicycle Rails,1,1,,,,,,1617545,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,2.72,30/4/2021,320300.68,5814435.38,14/8/2021
1553797,21,"-37.798247536014166, 144.96901115488416","Drummond Street between Faraday Street and Elgin Street approximately 2m West of 324A Drummond Street, Carlton, 3053",,,,-37.79824754,144.96901115488416,,,0,Bicycle Rails,1,1,,,,,,1553797,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,2.91,30/4/2021,321187.79,5814626.63,14/8/2021
1074856,21,"-37.80031592978762, 144.96210511366485","Grattan Street between Bouverie Street and Leicester Street approximately 6m NE of 201 Grattan Street, Carlton, 3053",,,,-37.80031593,144.96210511366485,,,0,Bicycle Rails,1,1,,,,,,1074856,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.11,30/4/2021,320584.71,5814383.87,14/8/2021
1607089,21,"-37.79834229692559, 144.9649995245706","Faraday Street between Cardigan Street and Swanston Street approximately 6m South of 270 Faraday Street, Carlton, 3053",,,,-37.7983423,144.9649995245706,,,0,Bicycle Rails,1,1,,,,,,1607089,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,2.52,30/4/2021,320834.79,5814608.43,14/8/2021
1755504,21,"-37.800167813174, 144.96715444467154","Lygon Street between Grattan Street and Faraday Street approximately 5m West of 290 Lygon Street, Carlton, 3053",,,,-37.80016781,144.96715444467154,,,0,Bicycle Rails,1,1,,,,,,1755504,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,4.59,30/4/2021,321028.94,5814409.99,14/8/2021
1546830,21,"-37.794331669615225, 144.9745856156676","Station Street between Kay Street and Princes Street approximately 4m West of 132 Station Street, Carlton, 3053",,,,-37.79433167,144.9745856156676,,,0,Bicycle Rails,1,1,,,,,,1546830,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.5,30/4/2021,321669.21,5815071.81,14/8/2021
1510305,21,"-37.80169050683396, 144.9621161685415","Bouverie Street between Pelham Street and Lincoln Square North approximately 8m NE of Centre For Neural Engineering, 197-203 Bouverie Street, Carlton, 3053",,,,-37.80169051,144.9621161685415,,,0,Bicycle Rails,1,1,,,,,,1510305,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.15,30/4/2021,320589.01,5814231.36,14/8/2021
1074608,21,"-37.80690175261251, 144.96638074234806","Victoria Street between Drummond Street and Lygon Street approximately 14m West of Common Rooms At Trades Hall, Ground, 54 Victoria Street, Carlton, 3053",,,,-37.80690175,144.96638074234806,,,0,Bicycle Rails,1,1,,,,,,1074608,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.15,30/4/2021,320977.08,5813661.27,14/8/2021
1562050,21,"-37.797733595192504, 144.97391337814926","Elgin Street between Nicholson Street and Canning Street approximately 28m North of 21 Elgin Street, Carlton, 3053",,,,-37.7977336,144.97391337814926,,,0,Bicycle Rails,1,1,,,,,,1562050,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,2.92,30/4/2021,321618.2,5814693.03,14/8/2021
1510308,21,"-37.80177917500646, 144.9621001022487","Bouverie Street between Pelham Street and Lincoln Square North approximately 4m SE of Centre For Neural Engineering, 197-203 Bouverie Street, Carlton, 3053",,,,-37.80177918,144.9621001022487,,,0,Bicycle Rails,1,1,,,,,,1510308,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.15,30/4/2021,320587.81,5814221.49,14/8/2021
1755787,21,"-37.80029966221746, 144.96377474787064","Grattan Street between Swanston Street and Bouverie Street approximately 37m NE of Teaser Carlton, 163 Grattan Street, Carlton, 3053",,,,-37.80029966,144.96377474787064,,,0,Bicycle Rails,1,1,,,,,,1755787,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,4.59,30/4/2021,320731.68,5814388.88,14/8/2021
1073830,21,"-37.80330818082135, 144.96327085759083","Lincoln Square South between Swanston Street and Bouverie Street approximately 10m East of 5 Lincoln Square South, Carlton, 3053",,,,-37.80330818,144.96327085759083,,,0,Bicycle Rails,1,1,,,,,,1073830,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.95,30/4/2021,320694.59,5814054.07,14/8/2021
1528480,21,"-37.79848918287836, 144.96650166651628","Faraday Street between Lygon Street and Cardigan Street approximately 5m SW of 232 Faraday Street, Carlton, 3053",,,,-37.79848918,144.96650166651628,,,0,Bicycle Rails,1,1,,,,,,1528480,Bicycle Rails - Painted Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-003,Bicycle Rails - Painted Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.53,30/4/2021,320967.41,5814595.01,14/8/2021
1755785,21,"-37.7990967574174, 144.96405548191177","Swanston Street between Grattan Street and Faraday Street approximately 29m West of E Dumpling, 740 Swanston Street, Carlton, 3053",,,,-37.79909676,144.96405548191177,,,0,Bicycle Rails,1,1,,,,,,1755785,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,4.59,30/4/2021,320753.49,5814522.9,14/8/2021
1528502,21,"-37.79904840583064, 144.96980511600785","Faraday Street between Rathdowne Street and Drummond Street approximately 8m NE of 139 Faraday Street, Carlton, 3053",,,,-37.79904841,144.96980511600785,,,0,Bicycle Rails,1,1,,,,,,1528502,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.33,30/4/2021,321259.63,5814539.28,14/8/2021
1074546,21,"-37.806985522819296, 144.9640993889031","Franklin Street between Victoria Street and Swanston Street approximately 37m South of Panda Hot Pot, 96-100 Victoria Street, Carlton, 3053",,,,-37.80698552,144.9640993889031,,,0,Bicycle Rails,1,1,,,,,,1074546,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,2.21,30/4/2021,320776.43,5813647.6,14/8/2021
1074923,21,"-37.80158008872733, 144.96297942273557","Lincoln Square North between Swanston Street and Bouverie Street approximately 57m SE of Lincoln Bakery Cafe, 154 Bouverie Street, Carlton, 3053",,,,-37.80158009,144.96297942273557,,,0,Bicycle Rails,1,1,,,,,,1074923,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.15,30/4/2021,320664.75,5814245.27,14/8/2021
1378404,21,"-37.79661958257536, 144.97050248366511","Rathdowne Street between Elgin Street and Palmerston Street approximately 15m North of 409 Rathdowne Street, Carlton, 3053",,,,-37.79661958,144.97050248366511,,,0,Bicycle Rails,1,1,,,,,,1378404,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.09,30/4/2021,321315.18,5814810.13,14/8/2021
1798314,21,"-37.796268489192784, 144.9729987620257","Canning Street between Palmerston Street and Pitt Street approximately 7m South of 113 Canning Street, Carlton, 3053",,,,-37.79626849,144.9729987620257,,,0,Bicycle Rails,1,1,,,,,,1798314,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,5.0,30/4/2021,321534.14,5814853.86,14/8/2021
1074223,21,"-37.8018681086864, 144.96560703452894","Argyle Place North between Lygon Street and Cardigan Street approximately 13m West of Riccioni Greenwood Northfield Lamari Lawyers, 26 Argyle Place North, Carlton, 3053",,,,-37.80186811,144.96560703452894,,,0,Bicycle Rails,1,1,,,,,,1074223,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.08,30/4/2021,320896.8,5814218.35,14/8/2021
1545532,21,"-37.804403189984534, 144.9607447483916","Queensberry Street between Bouverie Street and Leicester Street approximately 3m North of Australian Manufacturing Workers Union, 233-251 Queensberry Street, Carlton, 3053",,,,-37.80440319,144.9607447483916,,,0,Bicycle Rails,1,1,,,,,,1545532,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.09,30/4/2021,320474.83,5813927.71,14/8/2021
1546858,21,"-37.794059023204824, 144.97449948526324","Station Street between Kay Street and Princes Street approximately 5m SE of 141 Station Street, Carlton, 3053",,,,-37.79405902,144.97449948526324,,,0,Bicycle Rails,1,1,,,,,,1546858,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.5,30/4/2021,321660.97,5815101.9,14/8/2021
1074143,21,"-37.80666941473189, 144.96206380238738","Victoria Street between Swanston Street and Bouverie Street approximately 27m South of Mr Dad Asian Supermarket, 158 Victoria Street, Carlton, 3053",,,,-37.80666941,144.96206380238738,,,0,Bicycle Rails,1,1,,,,,,1074143,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,4.15,30/4/2021,320596.45,5813678.77,14/8/2021
1531083,21,"-37.79798953910561, 144.96752307414096","Lygon Street between Faraday Street and Elgin Street approximately 20m South of Idyl, 388 Lygon Street, Carlton, 3053",,,,-37.79798954,144.96752307414096,,,0,Bicycle Rails,1,1,,,,,,1531083,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.17,30/4/2021,321056.14,5814652.41,14/8/2021
1074859,21,"-37.80196441144363, 144.96649732591803","Argyle Place North between Lygon Street and Cardigan Street approximately 7m SW of 7-Eleven, 161 Lygon Street, Carlton, 3053",,,,-37.80196441,144.96649732591803,,,0,Bicycle Rails,1,1,,,,,,1074859,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.08,30/4/2021,320975.42,5814209.37,14/8/2021
1074709,21,"-37.8022966695576, 144.96088935063747","Pelham Street between Bouverie Street and Leicester Street approximately 18m West of Mama Tsai, 165 Pelham Street, Carlton, 3053",,,,-37.80229667,144.96088935063747,,,0,Bicycle Rails,1,1,,,,,,1074709,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.12,30/4/2021,320482.46,5814161.74,14/8/2021
1656140,21,"-37.79887811136914, 144.96409601113993","Swanston Street between Grattan Street and Faraday Street approximately 28m West of Claypot Kingdom, 748 Swanston Street, Carlton, 3053",,,,-37.79887811,144.96409601113993,,,0,Bicycle Rails,1,1,,,,,,1656140,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.15,30/4/2021,320756.53,5814547.24,14/8/2021
1591762,21,"-37.80497050000928, 144.96030878129883","Leicester Street between Berkeley Street and Queensberry Street approximately 27m East of Diabetes Victoria, Ground, 51 Leicester Street, Carlton, 3053",,,,-37.8049705,144.96030878129883,,,0,Bicycle Rails,1,1,,,,,,1591762,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,2.96,30/4/2021,320437.82,5813863.92,14/8/2021
1798311,21,"-37.79632093898217, 144.97298835650065","Canning Street between Palmerston Street and Pitt Street approximately 12m South of 113 Canning Street, Carlton, 3053",,,,-37.79632094,144.97298835650065,,,0,Bicycle Rails,1,1,,,,,,1798311,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,5.0,30/4/2021,321533.35,5814848.02,14/8/2021
1074415,21,"-37.801114638191, 144.96099591101773","Leicester Street between Pelham Street and Grattan Street approximately 10m North of 200 Leicester Street, Carlton, 3053",,,,-37.80111464,144.96099591101773,,,0,Bicycle Rails,1,1,,,,,,1074415,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,2.75,30/4/2021,320488.98,5814293.11,14/8/2021
1074790,21,"-37.798036896746545, 144.9672803263841","Lygon Street between Faraday Street and Elgin Street approximately 9m NE of Readings Carlton, 309-311 Lygon Street, Carlton, 3053",,,,-37.7980369,144.9672803263841,,,0,Bicycle Rails,1,1,,,,,,1074790,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.17,30/4/2021,321034.88,5814646.69,14/8/2021
1074211,21,"-37.80438808622664, 144.96059592033927","Queensberry Street between Bouverie Street and Leicester Street approximately 15m West of Australian Manufacturing Workers Union, 233-251 Queensberry Street, Carlton, 3053",,,,-37.80438809,144.96059592033927,,,0,Bicycle Rails,1,1,,,,,,1074211,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.09,30/4/2021,320461.69,5813929.1,14/8/2021
1584918,21,"-37.806291083398285, 144.9606781613237","Victoria Street between Bouverie Street and Elizabeth Street approximately 4m SE of Trinity College, Ground & Levels 5-6, 200 Victoria Street, Carlton, 3053",,,,-37.80629108,144.9606781613237,,,0,Bicycle Rails,1,1,,,,,,1584918,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,4.15,30/4/2021,320473.54,5813718.09,14/8/2021
1777907,21,"-37.80401526937129, 144.96047624214916","Leicester Street between Queensberry Street and Pelham Street approximately 7m SW of CitiPower Pty Ltd, Substation 60, 90 Leicester Street, Carlton, 3053",,,,-37.80401527,144.96047624214916,,,0,Bicycle Rails,1,1,,,,,,1777907,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,4.59,30/4/2021,320450.25,5813970.24,14/8/2021
1557571,21,"-37.800296214072624, 144.96373168470276","Grattan Street between Swanston Street and Bouverie Street approximately 35m NE of Teaser Carlton, 163 Grattan Street, Carlton, 3053",,,,-37.80029621,144.96373168470276,,,0,Bicycle Rails,1,1,,,,,,1557571,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.11,30/4/2021,320727.88,5814389.18,14/8/2021
1744267,21,"-37.80391711430742, 144.96022032354898","Leicester Street between Queensberry Street and Pelham Street approximately 21m NE of CitiPower Pty Ltd, Substation Opposite, 1 Barry Street, Carlton, 3053",,,,-37.80391711,144.96022032354898,,,0,Bicycle Rails,1,1,,,,,,1744267,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.95,30/4/2021,320427.48,5813980.64,14/8/2021
