census_year,block_id,property_id,base_property_id,building_address,clue_small_area,trading_name,business_address,industry_anzsic4_code,industry_anzsic4_description,seating_type,number_of_seats,longitude,latitude,location
2023,21,579252,579252,559-587 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Little Sparrow,Ground Foyer 567 Collins Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,20,144.95572468102446,-37.8190200855,"{'lon': 144.95572468102446, 'lat': -37.8190200855}"
2023,22,102103,102103,487-503 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Bluestone Wine Lounge,Part Ground 495 Collins Street MELBOURNE VIC 3000,4520,"Pubs, Taverns and Bars",Seats - Indoor,10,144.95811744965,-37.81853994654838,"{'lon': 144.95811744965, 'lat': -37.81853994654838}"
2023,22,705123,102104,Podium Rialto 525 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Rustica,"Shop 11, Podium 525 Collins Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,21,144.95747025505,-37.81866072318769,"{'lon': 144.95747025505, 'lat': -37.81866072318769}"
2023,23,102096,102096,405-407 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Bluebag,"Part Ground, Bmt & Part Mezzanine 405-407 Collins Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,40,144.96111247755,-37.81744868905098,"{'lon': 144.96111247755, 'lat': -37.81744868905098}"
2023,24,102091,102091,351-357 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Roll'D,"Tenancy 6, 332-340 Flinders Lane MELBOURNE VIC 3000",4512,Takeaway Food Services,Seats - Indoor,6,144.96279108305,-37.81729659038814,"{'lon': 144.96279108305, 'lat': -37.81729659038814}"
2023,24,103175,103175,59-65 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Dropout Chai Wala,Shop Ground 59 Elizabeth Street MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Indoor,8,144.96406922956277,-37.81683945895,"{'lon': 144.96406922956277, 'lat': -37.81683945895}"
2023,24,110763,110763,The Mark On Collins Apartments 319-325 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Mensousai Mugen,11 Bligh Place MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,40,144.9635575789062,-37.8168391899,"{'lon': 144.9635575789062, 'lat': -37.8168391899}"
2023,25,101789,101789,252-254 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),3 LT Monkeys,4 Centre Place MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Indoor,8,144.96559654045,-37.81660289619204,"{'lon': 144.96559654045, 'lat': -37.81660289619204}"
2023,25,101789,101789,252-254 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Jungle Juice Bar,20 Centre Place MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Indoor,16,144.96559654045,-37.81660289619204,"{'lon': 144.96559654045, 'lat': -37.81660289619204}"
2023,25,103964,103964,30-44 Manchester Lane MELBOURNE VIC 3000,Melbourne (CBD),Ginger Olive Restaurant and Grill,"Shop 2, Ground 234 Flinders Lane MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,35,144.9661997634,-37.81642162348794,"{'lon': 144.9661997634, 'lat': -37.81642162348794}"
2023,25,109264,109264,45-63 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Sushi Hub Swanston,Ground 51 Swanston Street MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Indoor,42,144.96662326245,-37.81632686333168,"{'lon': 144.96662326245, 'lat': -37.81632686333168}"
2023,28,102057,102057,1-9 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Howitt House,Kiosk Lobby 1 Collins Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,12,144.97371404676704,-37.81372275735,"{'lon': 144.97371404676704, 'lat': -37.81372275735}"
2023,28,102059,102059,13-15 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Uncle Collins St,Level 1 15 Collins Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,125,144.973354153,-37.81383602533761,"{'lon': 144.973354153, 'lat': -37.81383602533761}"
2023,28,102061,102060,Collins Tower 25-45 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Pope Joan,"Shop 13-17, 45 Collins Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,40,144.97262557265284,-37.81430518125,"{'lon': 144.97262557265284, 'lat': -37.81430518125}"
2023,28,102061,102060,Collins Tower 25-45 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Dame Melbourne,"Shop 3, 45 Collins Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,60,144.97262557265284,-37.81430518125,"{'lon': 144.97262557265284, 'lat': -37.81430518125}"
2023,28,102061,102060,Collins Tower 25-45 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Dame Melbourne,"Shop 3, 45 Collins Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,40,144.97262557265284,-37.81430518125,"{'lon': 144.97262557265284, 'lat': -37.81430518125}"
2023,28,108978,108978,35-47 Spring Street MELBOURNE VIC 3000,Melbourne (CBD),Di Stasio Citta,45 Spring Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,85,144.97394786347434,-37.8141971859,"{'lon': 144.97394786347434, 'lat': -37.8141971859}"
2023,31,102109,102109,Liberty Tower 612-624 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),McDonalds,92 Spencer Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,36,144.95435075675,-37.81867521100554,"{'lon': 144.95435075675, 'lat': -37.81867521100554}"
2023,31,105945,105945,601-611 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Spicy Korea,"Unit 39A, Ground 601 Little Collins Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,12,144.95490436805,-37.81802842820203,"{'lon': 144.95490436805, 'lat': -37.81802842820203}"
2023,32,102117,102117,500-514 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Cafenatics On Church,"Shop 5R, 500 Collins Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,47,144.9574758159,-37.81756267366522,"{'lon': 144.9574758159, 'lat': -37.81756267366522}"
2023,33,105936,105936,433 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Dikstein's Corner Bar,433 Little Collins Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,66,144.96034180549998,-37.816313871331374,"{'lon': 144.96034180549998, 'lat': -37.816313871331374}"
2023,33,105937,105937,435-443 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Mr Ashcroft,"Shop 1, Ground 435 Little Collins Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,10,144.96009729851846,-37.816395712,"{'lon': 144.96009729851846, 'lat': -37.816395712}"
2023,33,105938,105938,457-469 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Terrace Deli,Part Ground 459 Little Collins Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,32,144.95954996381323,-37.81660735525,"{'lon': 144.95954996381323, 'lat': -37.81660735525}"
2023,34,102133,102133,360 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Koi Koi,"Shop 7, 360 Collins Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,72,144.9621709685,-37.81616893999539,"{'lon': 144.9621709685, 'lat': -37.81616893999539}"
2023,34,102133,102133,360 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Poked,"Shop 11, 360 Collins Street MELBOURNE VIC 3000",4512,Takeaway Food Services,Seats - Indoor,14,144.9621709685,-37.81616893999539,"{'lon': 144.9621709685, 'lat': -37.81616893999539}"
2023,34,102133,102133,360 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Code Black,"Shop 8A, 360 Collins Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,32,144.9621709685,-37.81616893999539,"{'lon': 144.9621709685, 'lat': -37.81616893999539}"
2023,34,103176,103176,97-103 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Disciples of Epicurus,16 Equitable Place MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,22,144.96349601874448,-37.81591920735,"{'lon': 144.96349601874448, 'lat': -37.81591920735}"
2023,34,105929,105929,335-349 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Maniax Axe Throwing Melbourne CBD,Gnd & Bmt 121 Elizabeth Street MELBOURNE VIC 3000,9139,Amusement and Other Recreational Activities n.e.c.,Seats - Indoor,100,144.96330054055,-37.815577516659154,"{'lon': 144.96330054055, 'lat': -37.815577516659154}"
2023,34,105929,105929,335-349 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Oh Banh Mi,34 Equitable Place MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Outdoor,8,144.96330054055,-37.815577516659154,"{'lon': 144.96330054055, 'lat': -37.815577516659154}"
2023,35,102143,102143,258-274 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Royal St Collins,Shop G03-RG03 & Shop G03A-RG03A Ground 260 Collins Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,60,144.96489058625,-37.81538053384988,"{'lon': 144.96489058625, 'lat': -37.81538053384988}"
2023,38,105911,105911,37 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Bar Lourinha,37 Little Collins Street MELBOURNE VIC 3000,4520,"Pubs, Taverns and Bars",Seats - Indoor,60,144.9724927199,-37.812784372789494,"{'lon': 144.9724927199, 'lat': -37.812784372789494}"
2023,38,108982,108982,93-101 Spring Street MELBOURNE VIC 3000,Melbourne (CBD),Cafe Excello,Ground 1-3 Little Collins Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,30,144.97318235905587,-37.812599635,"{'lon': 144.97318235905587, 'lat': -37.812599635}"
2023,42,105950,105950,520-536 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Origins Cafe Shop Pty Ltd,"Shop 7, 530 Little Collins Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,8,144.95710995453825,-37.8168797463,"{'lon': 144.95710995453825, 'lat': -37.8168797463}"
2023,47,101126,101126,173-175 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Straight Outta Saigon,Ground 138-144 Russell Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,47,144.9684169991,-37.81298896430425,"{'lon': 144.9684169991, 'lat': -37.81298896430425}"
2023,53,108074,108074,185-199 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Othello,"Shop 1, 189 Queen Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,60,144.95996879856824,-37.814286305349995,"{'lon': 144.95996879856824, 'lat': -37.814286305349995}"
2023,95,100153,100153,51-53 A'Beckett Street MELBOURNE VIC 3000,Melbourne (CBD),Darac,Ground 53 A'Beckett Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,44,144.9620739486,-37.809095631678616,"{'lon': 144.9620739486, 'lat': -37.809095631678616}"
2023,95,100153,100153,51-53 A'Beckett Street MELBOURNE VIC 3000,Melbourne (CBD),Darac,Ground 53 A'Beckett Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,6,144.9620739486,-37.809095631678616,"{'lon': 144.9620739486, 'lat': -37.809095631678616}"
2023,104,103225,103225,433-435 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Rose Garden Barbecue Shop,435 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,32,144.9603435131594,-37.8088585204,"{'lon': 144.9603435131594, 'lat': -37.8088585204}"
2023,111,108947,108947,57-77 Dudley Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Phuoc Thanh Bakery,424 Spencer Street WEST MELBOURNE VIC 3003,1174,Bakery Product Manufacturing (Non-factory based),Seats - Indoor,22,144.95058757339822,-37.81025678365,"{'lon': 144.95058757339822, 'lat': -37.81025678365}"
2023,215,103142,103142,156-160 Elgin Street CARLTON VIC 3053,Carlton,Bossa Nova Coffee And Friends,156 Elgin Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,10,144.9693917907,-37.79713761845144,"{'lon': 144.9693917907, 'lat': -37.79713761845144}"
2023,216,102715,102715,348 Drummond Street CARLTON VIC 3053,Carlton,Vincent The Dog,348 Drummond Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,18,144.96926739314603,-37.797776574699995,"{'lon': 144.96926739314603, 'lat': -37.797776574699995}"
2023,217,103703,103703,198-204 Faraday Street CARLTON VIC 3053,Carlton,Crinitis Southern Italian Cuisine,Ground 198-204 Faraday Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,110,144.96783783213732,-37.79850635285,"{'lon': 144.96783783213732, 'lat': -37.79850635285}"
2023,218,102685,102685,295-297 Drummond Street CARLTON VIC 3053,Carlton,Doc Pizza & Mozarella Bar,295-297 Drummond Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,40,144.968444266934,-37.79898518645,"{'lon': 144.968444266934, 'lat': -37.79898518645}"
2023,218,106209,106209,320 Lygon Street CARLTON VIC 3053,Carlton,Donnini's Restaurant,320 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,24,144.96749786739502,-37.799539632199995,"{'lon': 144.96749786739502, 'lat': -37.799539632199995}"
2023,226,108234,108234,166 Rathdowne Street CARLTON VIC 3053,Carlton,Okra Sri Lankan Cuisine,166 Rathdowne Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,20,144.97113993655665,-37.79543525535,"{'lon': 144.97113993655665, 'lat': -37.79543525535}"
2023,240,101052,101052,212 Berkeley Street CARLTON VIC 3053,Carlton,Haymarket Place,Ground 212 Berkeley Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,10,144.95899933212308,-37.80052492735,"{'lon': 144.95899933212308, 'lat': -37.80052492735}"
2023,243,105654,105654,22-40 Lincoln Square North CARLTON VIC 3053,Carlton,Lincoln Bakery Cafe,154 Bouverie Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,36,144.9627311041158,-37.80133607945,"{'lon': 144.9627311041158, 'lat': -37.80133607945}"
2023,243,109330,109330,743-751 Swanston Street CARLTON VIC 3053,Carlton,Master Fiery,"Shop 3, 743-751 Swanston Street CARLTON VIC 3053",4511,Cafes and Restaurants,Seats - Indoor,40,144.96364221241186,-37.8006200339,"{'lon': 144.96364221241186, 'lat': -37.8006200339}"
2023,245,104450,104450,251-257 Cardigan Street CARLTON VIC 3053,Carlton,Domino's Pizza,"Shop 2, Ground 121 Grattan Street CARLTON VIC 3053",4512,Takeaway Food Services,Seats - Indoor,15,144.9651040686224,-37.800770727300005,"{'lon': 144.9651040686224, 'lat': -37.800770727300005}"
2023,260,103276,103276,Royal Artillery Hotel 614-616 Elizabeth Street MELBOURNE VIC 3000,Carlton,The Last Jar,Royal Artillery Hotel 614-616 Elizabeth Street MELBOURNE VIC 3000,4520,"Pubs, Taverns and Bars",Seats - Outdoor,60,144.95890988876312,-37.8038839765,"{'lon': 144.95890988876312, 'lat': -37.8038839765}"
2023,340,102788,102788,95 Dryburgh Street NORTH MELBOURNE VIC 3051,North Melbourne,North Melbourne Takeaway,95 Dryburgh Street NORTH MELBOURNE VIC 3051,4512,Takeaway Food Services,Seats - Outdoor,4,144.94285832770606,-37.80427853285,"{'lon': 144.94285832770606, 'lat': -37.80427853285}"
2023,340,102788,102788,95 Dryburgh Street NORTH MELBOURNE VIC 3051,North Melbourne,North Melbourne Takeaway,95 Dryburgh Street NORTH MELBOURNE VIC 3051,4512,Takeaway Food Services,Seats - Indoor,7,144.94285832770606,-37.80427853285,"{'lon': 144.94285832770606, 'lat': -37.80427853285}"
2023,345,103419,103419,81 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,Snax Cafe,81 Errol Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Outdoor,18,144.94928701979535,-37.803234037500005,"{'lon': 144.94928701979535, 'lat': -37.803234037500005}"
2023,357,109825,109825,328-350 Victoria Street NORTH MELBOURNE VIC 3051,North Melbourne,Nahm Tao Thai Kitchen,348 Victoria Street NORTH MELBOURNE VIC 3051,4512,Takeaway Food Services,Seats - Indoor,15,144.95476337399816,-37.80542600355,"{'lon': 144.95476337399816, 'lat': -37.80542600355}"
2023,513,597960,597960,429-431 Macaulay Road KENSINGTON VIC 3031,Kensington,MANG KORN Thai Restaurant,431 Macaulay Road KENSINGTON VIC 3031,4512,Takeaway Food Services,Seats - Indoor,12,144.9324903863,-37.79496347880766,"{'lon': 144.9324903863, 'lat': -37.79496347880766}"
2023,525,106329,106329,Hardimans Hotel 521-535 Macaulay Road KENSINGTON VIC 3031,Kensington,Hardimans Hotel,Hardimans Hotel 521-535 Macaulay Road KENSINGTON VIC 3031,4520,"Pubs, Taverns and Bars",Seats - Indoor,230,144.92834526148576,-37.79444210595,"{'lon': 144.92834526148576, 'lat': -37.79444210595}"
2023,606,110012,110012,56-70 Wellington Parade EAST MELBOURNE VIC 3002,East Melbourne,The Tippler & Co,58 Wellington Parade EAST MELBOURNE VIC 3002,4520,"Pubs, Taverns and Bars",Seats - Outdoor,54,144.98825278882543,-37.8163861087,"{'lon': 144.98825278882543, 'lat': -37.8163861087}"
2023,607,109997,109997,132-142 Wellington Parade EAST MELBOURNE VIC 3002,East Melbourne,Il Duca Restaurant,Part Ground 132 Wellington Parade EAST MELBOURNE VIC 3002,4511,Cafes and Restaurants,Seats - Indoor,60,144.9855915327094,-37.81618525335,"{'lon': 144.9855915327094, 'lat': -37.81618525335}"
2023,613,593697,109643,The Victoria 162 Albert Street EAST MELBOURNE VIC 3002,East Melbourne,Alley Cat,"Shop 6-7, 166 Albert Street EAST MELBOURNE VIC 3002",4511,Cafes and Restaurants,Seats - Outdoor,20,144.9856242014758,-37.81004732904999,"{'lon': 144.9856242014758, 'lat': -37.81004732904999}"
2023,618,109996,109996,1-9 Powlett Street EAST MELBOURNE VIC 3002,East Melbourne,Laurent Boulangerie Patisserie,148 Wellington Parade EAST MELBOURNE VIC 3002,4511,Cafes and Restaurants,Seats - Indoor,51,144.98483488015614,-37.81608712015,"{'lon': 144.98483488015614, 'lat': -37.81608712015}"
2023,644,109668,109668,92-106 Victoria Parade EAST MELBOURNE VIC 3002,East Melbourne,East Side Story Bar + Cafe,"Suite 1, Ground 100 Victoria Parade EAST MELBOURNE VIC 3002",4511,Cafes and Restaurants,Seats - Indoor,58,144.97487909423666,-37.80863331765,"{'lon': 144.97487909423666, 'lat': -37.80863331765}"
2023,720,108629,108629,427-431 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Slater St Bench,"Suite 8, Ground 431 St Kilda Road MELBOURNE VIC 3004",4511,Cafes and Restaurants,Seats - Indoor,6,144.97705513732498,-37.838528591750006,"{'lon': 144.97705513732498, 'lat': -37.838528591750006}"
2023,720,108629,108629,427-431 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Slater St Bench,"Suite 8, Ground 431 St Kilda Road MELBOURNE VIC 3004",4511,Cafes and Restaurants,Seats - Outdoor,32,144.97705513732498,-37.838528591750006,"{'lon': 144.97705513732498, 'lat': -37.838528591750006}"
2023,732,110373,110373,The Bank Apartments 269-283 City Road SOUTHBANK VIC 3006,Southbank,A Treat of France,269 City Road SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,25,144.9590326497,-37.82729900649959,"{'lon': 144.9590326497, 'lat': -37.82729900649959}"
2023,751,108654,108654,University of Melbourne Southbank Campus 234 St Kilda Road SOUTHBANK VIC 3006,Southbank,Lionel Gell Lounge,Part Building 872 Grant Street Theatre 234 St Kilda Road SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,30,144.96941378102912,-37.8245347306,"{'lon': 144.96941378102912, 'lat': -37.8245347306}"
2023,752,108653,110733,Theatres 100 St Kilda Road SOUTHBANK VIC 3006,Southbank,Protagonist,Adjacent Kiosk 100 St Kilda Road SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Outdoor,150,144.9681703081,-37.82094203724495,"{'lon': 144.9681703081, 'lat': -37.82094203724495}"
2023,753,110606,110380,Southgate 3 Southgate Avenue SOUTHBANK VIC 3006,Southbank,BearBrass,"Shop 21 & 3A, Ground 3 Southgate Avenue SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Indoor,96,144.96630308550658,-37.8207182429,"{'lon': 144.96630308550658, 'lat': -37.8207182429}"
2023,753,110606,110380,Southgate 3 Southgate Avenue SOUTHBANK VIC 3006,Southbank,Hophaus,"Restaurant 5, Mid Lvl 3 Southgate Avenue SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Outdoor,120,144.96630308550658,-37.8207182429,"{'lon': 144.96630308550658, 'lat': -37.8207182429}"
2023,753,110606,110380,Southgate 3 Southgate Avenue SOUTHBANK VIC 3006,Southbank,La Camera,"Restaurant 1-2, Mid Lvl 3 Southgate Avenue SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Indoor,230,144.96630308550658,-37.8207182429,"{'lon': 144.96630308550658, 'lat': -37.8207182429}"
2023,773,579362,665148,84-90 Lorimer Street DOCKLANDS VIC 3008,Docklands,Mad Duck Cafe,92 River Esplanade DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Outdoor,30,144.94320248314233,-37.824309464349994,"{'lon': 144.94320248314233, 'lat': -37.824309464349994}"
2023,774,600431,600431,816 Lorimer Street PORT MELBOURNE VIC 3207,Port Melbourne,Bolte Cafe & Kebab,Part 816 Lorimer Street PORT MELBOURNE VIC 3207,4511,Cafes and Restaurants,Seats - Outdoor,24,144.9309905189,-37.82204522073413,"{'lon': 144.9309905189, 'lat': -37.82204522073413}"
2023,790,626609,613950,34 Wirraway Drive PORT MELBOURNE VIC 3207,Port Melbourne,The Wharf Bakehouse,"Unit 1, 34 Wirraway Drive PORT MELBOURNE VIC 3207",1174,Bakery Product Manufacturing (Non-factory based),Seats - Indoor,21,144.90951319524953,-37.8266996791,"{'lon': 144.90951319524953, 'lat': -37.8266996791}"
2023,801,110327,110327,6 Riverside Quay SOUTHBANK VIC 3006,Southbank,Ludlow Bar & Dining Room,Part Ground 6 Riverside Quay SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,300,144.9638276875,-37.82082682797507,"{'lon': 144.9638276875, 'lat': -37.82082682797507}"
2023,801,110327,110327,6 Riverside Quay SOUTHBANK VIC 3006,Southbank,Asado Bar y Grill,Part Ground 6 Riverside Quay SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Outdoor,30,144.9638276875,-37.82082682797507,"{'lon': 144.9638276875, 'lat': -37.82082682797507}"
2023,802,575820,575820,Freshwater Place Residential 1-9 Freshwater Place SOUTHBANK VIC 3006,Southbank,Blossom Espresso,"Shop 11R, 3 Freshwater Place SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Outdoor,10,144.96218255388226,-37.8217150891,"{'lon': 144.96218255388226, 'lat': -37.8217150891}"
2023,802,575820,575820,Freshwater Place Residential 1-9 Freshwater Place SOUTHBANK VIC 3006,Southbank,Sushi N Poke,"Shop 8R, 3 Freshwater Place SOUTHBANK VIC 3006",4512,Takeaway Food Services,Seats - Indoor,12,144.96218255388226,-37.8217150891,"{'lon': 144.96218255388226, 'lat': -37.8217150891}"
2023,803,597190,110477,Crown Towers Hotel 8 Whiteman Street SOUTHBANK VIC 3006,Southbank,Silks,Restaurant Crown Towers Hotel Crown Casino 8 Whiteman Street SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,170,144.95833415319856,-37.8231615915,"{'lon': 144.95833415319856, 'lat': -37.8231615915}"
2023,804,110542,110484,South Wharf Retail 20-30 Convention Centre Place SOUTH WHARF VIC 3006,Southbank,Common Man,Shop TG01 39 Dukes Walk SOUTH WHARF VIC 3006,4511,Cafes and Restaurants,Seats - Outdoor,59,144.95231929429832,-37.8254299844,"{'lon': 144.95231929429832, 'lat': -37.8254299844}"
2023,804,623559,110484,Pan Pacific Melbourne 2 Convention Centre Place SOUTH WHARF VIC 3006,Southbank,Cafe Orr,Part 2 Convention Centre Place SOUTH WHARF VIC 3006,4511,Cafes and Restaurants,Seats - Outdoor,8,144.95231929429832,-37.8254299844,"{'lon': 144.95231929429832, 'lat': -37.8254299844}"
2023,804,110988,110988,29-65 South Wharf Promenade SOUTH WHARF VIC 3006,Southbank,Plus 5,37 South Wharf Promenade SOUTH WHARF VIC 3006,4511,Cafes and Restaurants,Seats - Outdoor,80,144.9506146124694,-37.82411173505,"{'lon': 144.9506146124694, 'lat': -37.82411173505}"
2023,804,110988,110988,29-65 South Wharf Promenade SOUTH WHARF VIC 3006,Southbank,BangPop,35 South Wharf Promenade SOUTH WHARF VIC 3006,4511,Cafes and Restaurants,Seats - Outdoor,150,144.9506146124694,-37.82411173505,"{'lon': 144.9506146124694, 'lat': -37.82411173505}"
2023,804,110988,110988,29-65 South Wharf Promenade SOUTH WHARF VIC 3006,Southbank,Munich Brau Haus,45 South Wharf Promenade SOUTH WHARF VIC 3006,4520,"Pubs, Taverns and Bars",Seats - Outdoor,150,144.9506146124694,-37.82411173505,"{'lon': 144.9506146124694, 'lat': -37.82411173505}"
2023,806,110343,640947,Crown Casino Retail Precinct 27-45 Whiteman Street SOUTHBANK VIC 3006,Southbank,McDonalds,"Shop 101, Level 1 27 Whiteman Street SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Indoor,75,144.95844221541506,-37.82540402895,"{'lon': 144.95844221541506, 'lat': -37.82540402895}"
2023,806,110478,640947,Crown Metropol Hotel 57-91 Clarendon Street SOUTHBANK VIC 3006,Southbank,Crown Metropol,57-91 Clarendon Street SOUTHBANK VIC 3006,4400,Accommodation,Seats - Indoor,60,144.95844221541506,-37.82540402895,"{'lon': 144.95844221541506, 'lat': -37.82540402895}"
2023,809,110368,110368,207-229 City Road SOUTHBANK VIC 3006,Southbank,House Of Cards,Part Ground 207 City Road SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,10,144.9611648494801,-37.8257732531,"{'lon': 144.9611648494801, 'lat': -37.8257732531}"
2023,809,110368,110368,207-229 City Road SOUTHBANK VIC 3006,Southbank,House Of Cards,Part Ground 207 City Road SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Outdoor,18,144.9611648494801,-37.8257732531,"{'lon': 144.9611648494801, 'lat': -37.8257732531}"
2023,852,101100,101100,Royal Botanic Gardens Victoria Birdwood Avenue MELBOURNE VIC 3004,Melbourne (Remainder),The Atlantic Group,Gardens House Royal Botanic Gardens Birdwood Avenue MELBOURNE VIC 3004,4513,Catering Services,Seats - Outdoor,200,144.98128178284256,-37.829521399049995,"{'lon': 144.98128178284256, 'lat': -37.829521399049995}"
2023,861,102503,102503,161-173 Domain Road SOUTH YARRA VIC 3141,South Yarra,Botanical Hotel,169 Domain Road SOUTH YARRA VIC 3141,4511,Cafes and Restaurants,Seats - Outdoor,50,144.98169999186757,-37.83431689295,"{'lon': 144.98169999186757, 'lat': -37.83431689295}"
2023,861,102503,102503,161-173 Domain Road SOUTH YARRA VIC 3141,South Yarra,Botanical Hotel,169 Domain Road SOUTH YARRA VIC 3141,4511,Cafes and Restaurants,Seats - Indoor,150,144.98169999186757,-37.83431689295,"{'lon': 144.98169999186757, 'lat': -37.83431689295}"
