census_year,block_id,property_id,base_property_id,building_address,clue_small_area,trading_name,business_address,industry_anzsic4_code,industry_anzsic4_description,seating_type,number_of_seats,lng,lat,location,map_id,infoopen,category,approved,retina
2023,247,106231,106231,240 Lygon Street CARLTON VIC 3053,Carlton,Piccolo Mondo,240 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,120,144.96724440138928,-37.8015801673,"{'lon': 144.96724440138928, 'lat': -37.8015801673}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,247,106234,106234,232 Lygon Street CARLTON VIC 3053,Carlton,Agha Juice,232 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,20,144.967219777909,-37.80175893605,"{'lon': 144.967219777909, 'lat': -37.80175893605}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,247,106238,106238,192-202 Lygon Street CARLTON VIC 3053,Carlton,Players On Lygon,Ground 200 Lygon Street CARLTON VIC 3053,4520,"Pubs, Taverns and Bars",Seats - Outdoor,12,144.9670957081052,-37.8024641156,"{'lon': 144.9670957081052, 'lat': -37.8024641156}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Pubs, Taverns and Bars",1,1
2023,251,102774,102774,18-40 Queensberry Street CARLTON VIC 3053,Carlton,Coffee On Drummond,Ground 80 Drummond Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,18,144.96827899974306,-37.80480731055,"{'lon': 144.96827899974306, 'lat': -37.80480731055}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,252,106247,106247,140-146 Lygon Street CARLTON VIC 3053,Carlton,Khabbay Restaurant,140-142 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,120,144.96672299735258,-37.8037830428,"{'lon': 144.96672299735258, 'lat': -37.8037830428}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,254,106091,106091,139-141 Lygon Street CARLTON VIC 3053,Carlton,Universal Restaurant,139-141 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,150,144.96608670636132,-37.8038476123,"{'lon': 144.96608670636132, 'lat': -37.8038476123}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,255,101593,101593,Lincoln Hotel 91-95 Cardigan Street CARLTON VIC 3053,Carlton,Hotel Lincoln,Lincoln Hotel 91 Cardigan Street CARLTON VIC 3053,4520,"Pubs, Taverns and Bars",Seats - Outdoor,56,144.96450570186147,-37.8044853162,"{'lon': 144.96450570186147, 'lat': -37.8044853162}",21,0,"Hospitality, Seats - Outdoor, Large (51-200 seats), Pubs, Taverns and Bars",1,1
2023,260,103262,103262,149-155 Berkeley Street MELBOURNE VIC 3000,Carlton,More Tea,233 Pelham Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,20,144.95824499350647,-37.80219109635,"{'lon': 144.95824499350647, 'lat': -37.80219109635}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,263,105527,105527,Journal - Uni Place 16-32 Leicester Street CARLTON VIC 3053,Carlton,Manja Melbourne,28 Leicester Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,6,144.96050769147817,-37.80570166675,"{'lon': 144.96050769147817, 'lat': -37.80570166675}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,263,107870,107870,225-227 Queensberry Street CARLTON VIC 3053,Carlton,Inistudio,Ground 225 Queensberry Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,16,144.9612161922,-37.80453237530794,"{'lon': 144.9612161922, 'lat': -37.80453237530794}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,265,532665,532665,510-512 Swanston Street CARLTON VIC 3053,Carlton,Genki Tea,Front 510-512 Swanston Street CARLTON VIC 3053,4512,Takeaway Food Services,Seats - Indoor,2,144.9634940903797,-37.80496315465,"{'lon': 144.9634940903797, 'lat': -37.80496315465}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Takeaway Food Services",1,1
2023,270,636694,104468,Kenneth Myer Building 144 30 Royal Parade PARKVILLE VIC 3010,Parkville,Dr Dax Kitchen,Part Kenneth Myer Building 144 30 Royal Parade PARKVILLE VIC 3010,4511,Cafes and Restaurants,Seats - Outdoor,50,144.96120873245002,-37.79677209594333,"{'lon': 144.96120873245002, 'lat': -37.79677209594333}",21,0,"Hospitality, Seats - Outdoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,309,106299,106299,257-259 Macaulay Road NORTH MELBOURNE VIC 3051,North Melbourne,North End Deli,257 Macaulay Road NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Outdoor,8,144.938198177,-37.79557691265249,"{'lon': 144.938198177, 'lat': -37.79557691265249}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,915,108456,108456,Naughtons Hotel 43-49 Royal Parade PARKVILLE VIC 3052,Parkville,Naughton's Parkville Hotel,Naughtons Hotel 43-49 Royal Parade PARKVILLE VIC 3052,4520,"Pubs, Taverns and Bars",Seats - Outdoor,70,144.9575319509001,-37.7955442834,"{'lon': 144.9575319509001, 'lat': -37.7955442834}",21,0,"Hospitality, Seats - Outdoor, Large (51-200 seats), Pubs, Taverns and Bars",1,1
2023,919,103256,103256,Victorian Comprehensive Cancer Centre 301-327 Grattan Street MELBOURNE VIC 3000,Parkville,Sobo Japanese,323 Grattan Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,44,144.95667136729958,-37.80018542705,"{'lon': 144.95667136729958, 'lat': -37.80018542705}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,928,608380,608380,131 Oak Street PARKVILLE VIC 3052,Parkville,Shesh Besh Cafe & Milkbar,2 Garrard Street PARKVILLE VIC 3052,4111,Convenience Store,Seats - Outdoor,2,144.9421543182,-37.7796477920927,"{'lon': 144.9421543182, 'lat': -37.7796477920927}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Convenience Store",1,1
2023,929,107424,107424,Parkville Youth Justice Precinct 866-934 Park Street PARKVILLE VIC 3052,Parkville,STREAT,Part Ground 900 Park Street PARKVILLE VIC 3052,4511,Cafes and Restaurants,Seats - Outdoor,12,144.94505123346644,-37.77749447695,"{'lon': 144.94505123346644, 'lat': -37.77749447695}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,929,107424,107424,Parkville Youth Justice Precinct 866-934 Park Street PARKVILLE VIC 3052,Parkville,STREAT,Part Ground 900 Park Street PARKVILLE VIC 3052,4511,Cafes and Restaurants,Seats - Indoor,40,144.94505123346644,-37.77749447695,"{'lon': 144.94505123346644, 'lat': -37.77749447695}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,929,110950,110950,RMH Royal Park Campus 34-56 Poplar Road PARKVILLE VIC 3052,Parkville,Poplar's,Part 34-54 Poplar Road PARKVILLE VIC 3052,4511,Cafes and Restaurants,Seats - Outdoor,10,144.94790461539452,-37.77802790695,"{'lon': 144.94790461539452, 'lat': -37.77802790695}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,931,103908,103908,Royal Childrens Hospital 48-50 Flemington Road PARKVILLE VIC 3052,Parkville,Dr Brew Cafe,"Tenancy A, Ground 50 Flemington Road PARKVILLE VIC 3052",4511,Cafes and Restaurants,Seats - Indoor,45,144.9495225654,-37.79363102715632,"{'lon': 144.9495225654, 'lat': -37.79363102715632}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,931,110273,110273,Melbourne Zoological Gardens Elliott Avenue PARKVILLE VIC 3052,Parkville,Giraffe Cafe,Kiosk Melbourne Zoological Gardens Elliott Avenue PARKVILLE VIC 3052,4512,Takeaway Food Services,Seats - Outdoor,55,144.95163739897146,-37.78461248815,"{'lon': 144.95163739897146, 'lat': -37.78461248815}",21,0,"Hospitality, Seats - Outdoor, Large (51-200 seats), Takeaway Food Services",1,1
2023,113,110673,108118,83-129 Victoria Street MELBOURNE VIC 3000,Melbourne (CBD),Market Lane Coffee,83-85 Victoria Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,24,144.9576272223,-37.807832574221266,"{'lon': 144.9576272223, 'lat': -37.807832574221266}",21,0,"Hospitality, Seats - Outdoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,113,110690,108118,507-523 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Meet Sando,507 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,50,144.9576272223,-37.807832574221266,"{'lon': 144.9576272223, 'lat': -37.807832574221266}",21,0,"Hospitality, Seats - Outdoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,113,110690,108118,507-523 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Coffea Coffee,519-521 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,23,144.9576272223,-37.807832574221266,"{'lon': 144.9576272223, 'lat': -37.807832574221266}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,115,109491,109491,Hotel Ibis 15-21 Therry Street MELBOURNE VIC 3000,Melbourne (CBD),Ibis melbourne hotel and apartments,Hotel Ibis 15-21 Therry Street MELBOURNE VIC 3000,4400,Accommodation,Seats - Indoor,75,144.96139877745,-37.80710768880876,"{'lon': 144.96139877745, 'lat': -37.80710768880876}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Accommodation",1,1
2023,206,106132,106132,263 Lygon Street CARLTON VIC 3053,Carlton,Lagoon Dining,263 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,100,144.96686884559915,-37.7992971991,"{'lon': 144.96686884559915, 'lat': -37.7992971991}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,207,106145,106145,307 Lygon Street CARLTON VIC 3053,Carlton,Tiamo,307 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,30,144.9669808317069,-37.7981229688,"{'lon': 144.9669808317069, 'lat': -37.7981229688}",21,0,"Hospitality, Seats - Outdoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,208,101660,101660,330-332 Cardigan Street CARLTON VIC 3053,Carlton,Le Miel Et La Lune,330 Cardigan Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,8,144.96637796958106,-37.79685794325,"{'lon': 144.96637796958106, 'lat': -37.79685794325}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,212,106871,102697,478 Drummond Street CARLTON VIC 3053,Carlton,Adonai Foods,Shop 478 Drummond Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,20,144.96925013530088,-37.7947501717,"{'lon': 144.96925013530088, 'lat': -37.7947501717}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,217,103710,103710,176-178 Faraday Street CARLTON VIC 3053,Carlton,Market Lane Coffee,Part 178 Faraday Street CARLTON VIC 3053,4512,Takeaway Food Services,Seats - Outdoor,4,144.96848991094998,-37.79857375967063,"{'lon': 144.96848991094998, 'lat': -37.79857375967063}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Takeaway Food Services",1,1
2023,217,106196,106196,362 Lygon Street CARLTON VIC 3053,Carlton,Sea Salt Kitchen,362 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,50,144.96763470996157,-37.798329462599995,"{'lon': 144.96763470996157, 'lat': -37.798329462599995}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,217,106196,106196,362 Lygon Street CARLTON VIC 3053,Carlton,Sea Salt Kitchen,362 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,22,144.96763470996157,-37.798329462599995,"{'lon': 144.96763470996157, 'lat': -37.798329462599995}",21,0,"Hospitality, Seats - Outdoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,246,106108,106108,191 Lygon Street CARLTON VIC 3053,Carlton,Leyalina,191 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,48,144.96649662651006,-37.8011423144,"{'lon': 144.96649662651006, 'lat': -37.8011423144}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,246,559022,559022,111-113 Grattan Street CARLTON VIC 3053,Carlton,Dragon Hot Pot,111-113 Grattan Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,10,144.9657698624,-37.800816949082034,"{'lon': 144.9657698624, 'lat': -37.800816949082034}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,246,559024,559024,115 Grattan Street CARLTON VIC 3053,Carlton,Nasi Lemak House,115 Grattan Street CARLTON VIC 3053,4512,Takeaway Food Services,Seats - Indoor,12,144.9656838828,-37.800806953445694,"{'lon': 144.9656838828, 'lat': -37.800806953445694}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Takeaway Food Services",1,1
2023,247,106232,106232,238 Lygon Street CARLTON VIC 3053,Carlton,La Spaghettata Pty Ltd,238 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,44,144.96722865144218,-37.8016255327,"{'lon': 144.96722865144218, 'lat': -37.8016255327}",21,0,"Hospitality, Seats - Outdoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,247,106234,106234,232 Lygon Street CARLTON VIC 3053,Carlton,Agha Juice,232 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,16,144.967219777909,-37.80175893605,"{'lon': 144.967219777909, 'lat': -37.80175893605}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,248,104445,104445,218-224 Drummond Street CARLTON VIC 3053,Carlton,Leonardo's Pizza Palace,218-224 Drummond Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,26,144.9685976857,-37.80116206723547,"{'lon': 144.9685976857, 'lat': -37.80116206723547}",21,0,"Hospitality, Seats - Outdoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,252,106247,106247,140-146 Lygon Street CARLTON VIC 3053,Carlton,Khabbay Restaurant,140-142 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,80,144.96672299735258,-37.8037830428,"{'lon': 144.96672299735258, 'lat': -37.8037830428}",21,0,"Hospitality, Seats - Outdoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,252,111059,106250,126 Lygon Street CARLTON VIC 3053,Carlton,Hakata Gensuke Carlton,126 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,8,144.96670200904998,-37.80443770077052,"{'lon': 144.96670200904998, 'lat': -37.80443770077052}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,252,111061,106250,122 Lygon Street CARLTON VIC 3053,Carlton,Kantin,122 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,16,144.96670200904998,-37.80443770077052,"{'lon': 144.96670200904998, 'lat': -37.80443770077052}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,252,111064,106250,114 Lygon Street CARLTON VIC 3053,Carlton,Martabak Pecenongan 78 & D'Bakmie,114 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,15,144.96670200904998,-37.80443770077052,"{'lon': 144.96670200904998, 'lat': -37.80443770077052}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,252,111064,106250,114 Lygon Street CARLTON VIC 3053,Carlton,Martabak Pecenongan 78 & D'Bakmie,114 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,10,144.96670200904998,-37.80443770077052,"{'lon': 144.96670200904998, 'lat': -37.80443770077052}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,254,106096,106096,151 Lygon Street CARLTON VIC 3053,Carlton,La Cabra Carlton,Ground 151 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,40,144.9661185341448,-37.803662268,"{'lon': 144.9661185341448, 'lat': -37.803662268}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,260,103272,103272,642-644 Elizabeth Street MELBOURNE VIC 3000,Carlton,Arabesque,642-644 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,13,144.95861437921565,-37.8032869807,"{'lon': 144.95861437921565, 'lat': -37.8032869807}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,266,534005,534005,68 Victoria Street CARLTON VIC 3053,Carlton,Carlton Megabytes,68 Victoria Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,33,144.9655264282,-37.80671589576572,"{'lon': 144.9655264282, 'lat': -37.80671589576572}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,319,703218,106292,Arden Plaza & Offices 111-133 Canning Street NORTH MELBOURNE VIC 3051,North Melbourne,Shuji Sushi,"Shop G9, 129 Canning Street NORTH MELBOURNE VIC 3051",4512,Takeaway Food Services,Seats - Indoor,24,144.9406914138578,-37.7962407086,"{'lon': 144.9406914138578, 'lat': -37.7962407086}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Takeaway Food Services",1,1
2023,334,100483,100483,261-285 Abbotsford Street NORTH MELBOURNE VIC 3051,North Melbourne,Temple Arden,135 Arden Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,40,144.9454522716,-37.800891457944125,"{'lon': 144.9454522716, 'lat': -37.800891457944125}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,361,109837,109837,268-276 Victoria Street NORTH MELBOURNE VIC 3051,North Melbourne,Hallah,268 Victoria Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,60,144.9573904540356,-37.80580417775,"{'lon': 144.9573904540356, 'lat': -37.80580417775}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,361,573297,573297,1-7 O'Connell Street NORTH MELBOURNE VIC 3051,North Melbourne,CAFE ON O'CONNELL PTY LTD,"Unit 30, Ground 1 O'Connell Street NORTH MELBOURNE VIC 3051",4512,Takeaway Food Services,Seats - Indoor,10,144.95797316912777,-37.80572259435,"{'lon': 144.95797316912777, 'lat': -37.80572259435}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Takeaway Food Services",1,1
2023,362,103242,103242,579-581 Elizabeth Street MELBOURNE VIC 3000,North Melbourne,Dancing Flame Charcoal Grill,Ground 579-581 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,8,144.95829193916651,-37.8047115286,"{'lon': 144.95829193916651, 'lat': -37.8047115286}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,369,103507,103507,Court House Hotel 86-90 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,The Courthouse Hotel North Melbourne,Court House Hotel 86-90 Errol Street NORTH MELBOURNE VIC 3051,4520,"Pubs, Taverns and Bars",Seats - Indoor,100,144.94995536554424,-37.802877740149995,"{'lon': 144.94995536554424, 'lat': -37.802877740149995}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Pubs, Taverns and Bars",1,1
2023,370,103492,103492,148-150 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,Mörk Chocolate Brew House,148-150 Errol Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,20,144.95018990080354,-37.80154436485,"{'lon': 144.95018990080354, 'lat': -37.80154436485}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,376,103811,103811,19-35 Flemington Road NORTH MELBOURNE VIC 3051,North Melbourne,Sinjeon,31 Blackwood Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,20,144.95517743550033,-37.80067719885,"{'lon': 144.95517743550033, 'lat': -37.80067719885}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,378,103824,103824,George Apartments 97-103 Flemington Road NORTH MELBOURNE VIC 3051,North Melbourne,Avist Cafe,101 Flemington Road NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Outdoor,34,144.95270697348,-37.7984422838,"{'lon': 144.95270697348, 'lat': -37.7984422838}",21,0,"Hospitality, Seats - Outdoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,419,104728,104728,109-115 Hawke Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Apollo Cafe,Ground 109-111 Hawke Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Indoor,44,144.94662825208988,-37.8078437822,"{'lon': 144.94662825208988, 'lat': -37.8078437822}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,423,109720,109720,359 Victoria Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Amiconi,Ground 359 Victoria Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Indoor,60,144.9495847194,-37.80538401201736,"{'lon': 144.9495847194, 'lat': -37.80538401201736}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,423,109720,109720,359 Victoria Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Amiconi,Ground 359 Victoria Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Outdoor,8,144.9495847194,-37.80538401201736,"{'lon': 144.9495847194, 'lat': -37.80538401201736}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,424,109710,109710,315 Victoria Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Willows & Wine,Ground 315 Victoria Street WEST MELBOURNE VIC 3003,4520,"Pubs, Taverns and Bars",Seats - Indoor,26,144.9510471469,-37.805565507666,"{'lon': 144.9510471469, 'lat': -37.805565507666}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Pubs, Taverns and Bars",1,1
2023,435,109682,109682,173-181 Victoria Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Pretty Sichuan Taste,89 Peel Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Indoor,20,144.95560359197538,-37.8060667262,"{'lon': 144.95560359197538, 'lat': -37.8060667262}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,2390,617411,617411,288-294 Macaulay Road NORTH MELBOURNE VIC 3051,North Melbourne,On The Third Day,288-294 Macaulay Road NORTH MELBOURNE VIC 3051,6712,Non-Residential Property Operators,Seats - Indoor,300,144.93668655025,-37.79485884437396,"{'lon': 144.93668655025, 'lat': -37.79485884437396}",21,0,"Hospitality, Seats - Indoor, Extra Large (201+ seats), Non-Residential Property Operators",1,1
2023,215,103142,103142,156-160 Elgin Street CARLTON VIC 3053,Carlton,Bossa Nova Coffee And Friends,156 Elgin Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,10,144.9693917907,-37.79713761845144,"{'lon': 144.9693917907, 'lat': -37.79713761845144}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,216,102715,102715,348 Drummond Street CARLTON VIC 3053,Carlton,Vincent The Dog,348 Drummond Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,18,144.96926739314603,-37.797776574699995,"{'lon': 144.96926739314603, 'lat': -37.797776574699995}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,217,103703,103703,198-204 Faraday Street CARLTON VIC 3053,Carlton,Crinitis Southern Italian Cuisine,Ground 198-204 Faraday Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,110,144.96783783213732,-37.79850635285,"{'lon': 144.96783783213732, 'lat': -37.79850635285}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,218,102685,102685,295-297 Drummond Street CARLTON VIC 3053,Carlton,Doc Pizza & Mozarella Bar,295-297 Drummond Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,40,144.968444266934,-37.79898518645,"{'lon': 144.968444266934, 'lat': -37.79898518645}",21,0,"Hospitality, Seats - Outdoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,218,106209,106209,320 Lygon Street CARLTON VIC 3053,Carlton,Donnini's Restaurant,320 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,24,144.96749786739502,-37.799539632199995,"{'lon': 144.96749786739502, 'lat': -37.799539632199995}",21,0,"Hospitality, Seats - Outdoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,226,108234,108234,166 Rathdowne Street CARLTON VIC 3053,Carlton,Okra Sri Lankan Cuisine,166 Rathdowne Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,20,144.97113993655665,-37.79543525535,"{'lon': 144.97113993655665, 'lat': -37.79543525535}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,240,101052,101052,212 Berkeley Street CARLTON VIC 3053,Carlton,Haymarket Place,Ground 212 Berkeley Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,10,144.95899933212308,-37.80052492735,"{'lon': 144.95899933212308, 'lat': -37.80052492735}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,243,105654,105654,22-40 Lincoln Square North CARLTON VIC 3053,Carlton,Lincoln Bakery Cafe,154 Bouverie Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,36,144.9627311041158,-37.80133607945,"{'lon': 144.9627311041158, 'lat': -37.80133607945}",21,0,"Hospitality, Seats - Outdoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,243,109330,109330,743-751 Swanston Street CARLTON VIC 3053,Carlton,Master Fiery,"Shop 3, 743-751 Swanston Street CARLTON VIC 3053",4511,Cafes and Restaurants,Seats - Indoor,40,144.96364221241186,-37.8006200339,"{'lon': 144.96364221241186, 'lat': -37.8006200339}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,245,104450,104450,251-257 Cardigan Street CARLTON VIC 3053,Carlton,Domino's Pizza,"Shop 2, Ground 121 Grattan Street CARLTON VIC 3053",4512,Takeaway Food Services,Seats - Indoor,15,144.9651040686224,-37.800770727300005,"{'lon': 144.9651040686224, 'lat': -37.800770727300005}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Takeaway Food Services",1,1
